payment_id,vehicle_id,customer_id,payment_date,payment_method,amount,payment_status,transaction_reference,created_at
1018,8937,5829,2025-04-22,Bank Transfer,839165.75,COMPLETED,TXN-605033621,2026-08-14 11:46:23
1019,18545,5693,2023-03-16,Debit Card,1434500.86,FAILED,TXN-104240268,2026-08-14 11:46:23
1020,751,1580,2025-05-11,Credit Card,1204269.85,COMPLETED,TXN-623621284,2026-08-14 11:46:23
1021,15347,7340,2024-05-02,Credit Card,788845.54,FAILED,TXN-668445005,2026-08-14 11:46:23
1022,8667,7381,2024-11-28,Bank Transfer,140318.38,FAILED,TXN-253388101,2026-08-14 11:46:23
1023,16414,8995,2026-04-21,Loan,353682.01,COMPLETED,TXN-255829979,2026-08-14 11:46:23
1024,13952,3608,2021-07-27,Bank Transfer,796742.27,COMPLETED,TXN-758166311,2026-08-14 11:46:23
1025,14325,6016,2026-06-10,Credit Card,1225899.35,FAILED,TXN-493327899,2026-08-14 11:46:23
1026,11576,1178,2025-11-17,UPI,1093502.79,COMPLETED,TXN-604701623,2026-08-14 11:46:23
1027,14602,1263,2022-09-15,UPI,611313.59,COMPLETED,TXN-968126473,2026-08-14 11:46:23
1028,1239,1297,2025-03-16,Debit Card,163333.74,PENDING,TXN-426785166,2026-08-14 11:46:23
1029,340,9237,2025-06-04,UPI,258499.51,COMPLETED,TXN-974109850,2026-08-14 11:46:23
1030,2715,1345,2021-02-25,UPI,248202.34,FAILED,TXN-657909704,2026-08-14 11:46:23
1031,17644,7787,2025-10-04,Debit Card,472837.45,FAILED,TXN-155740456,2026-08-14 11:46:23
1032,2287,6661,2026-02-22,Credit Card,116105.82,COMPLETED,TXN-893533231,2026-08-14 11:46:23
1033,3983,3910,2025-05-13,Credit Card,1389909.16,COMPLETED,TXN-394512420,2026-08-14 11:46:23
1034,14347,1373,2022-05-16,Loan,322711.38,COMPLETED,TXN-545047886,2026-08-14 11:46:23
1035,5756,7530,2022-07-10,Loan,238120.19,COMPLETED,TXN-670088635,2026-08-14 11:46:23
1036,5999,7803,2024-09-14,UPI,1038083.03,COMPLETED,TXN-295141018,2026-08-14 11:46:23
1037,10453,7643,2025-04-24,Credit Card,338191.21,COMPLETED,TXN-174484399,2026-08-14 11:46:23
1038,5145,1257,2023-12-09,Credit Card,510768.05,COMPLETED,TXN-214871992,2026-08-14 11:46:23
1039,4404,6085,2023-12-04,UPI,958047.13,FAILED,TXN-610641891,2026-08-14 11:46:23
1040,13624,9314,2020-03-21,UPI,752193.2,COMPLETED,TXN-931656815,2026-08-14 11:46:23
1041,3935,7673,2026-01-08,Bank Transfer,591281.57,COMPLETED,TXN-463707729,2026-08-14 11:46:23
1042,17805,8775,2026-07-01,UPI,686470.36,FAILED,TXN-402624053,2026-08-14 11:46:23
1043,4485,9514,2024-09-18,Bank Transfer,1256145.47,FAILED,TXN-720692662,2026-08-14 11:46:23
1044,18651,2442,2022-12-26,Loan,1032036.01,FAILED,TXN-671382956,2026-08-14 11:46:23
1045,11145,1791,2024-02-26,Bank Transfer,259737.33,COMPLETED,TXN-794614326,2026-08-14 11:46:23
1046,232,2827,2024-03-17,Credit Card,205714.62,FAILED,TXN-568660543,2026-08-14 11:46:23
1047,1507,719,2025-07-09,Loan,634551.39,PENDING,TXN-907710963,2026-08-14 11:46:23
1048,6428,9924,2021-01-24,Credit Card,1139588.87,PENDING,TXN-381199966,2026-08-14 11:46:23
1049,12627,7308,2022-03-06,Credit Card,1511486.85,COMPLETED,TXN-127909896,2026-08-14 11:46:23
1050,7942,9400,2022-03-12,Credit Card,547055.65,PENDING,TXN-793886496,2026-08-14 11:46:23
1051,1556,9299,2024-09-03,Loan,1395664.02,COMPLETED,TXN-289658184,2026-08-14 11:46:23
1052,1414,9972,2020-04-28,Debit Card,1221739.63,PENDING,TXN-232927991,2026-08-14 11:46:23
1053,4398,461,2022-01-20,Loan,1528177.44,COMPLETED,TXN-759015723,2026-08-14 11:46:23
1054,7530,7700,2021-07-02,Bank Transfer,142098.44,PENDING,TXN-938411643,2026-08-14 11:46:23
1055,6248,8793,2025-12-22,Bank Transfer,500026.15,PENDING,TXN-305117386,2026-08-14 11:46:23
1056,5221,1076,2025-11-10,UPI,235344.02,COMPLETED,TXN-132425745,2026-08-14 11:46:23
1057,18064,3653,2025-09-12,Loan,367725.8,PENDING,TXN-873685964,2026-08-14 11:46:23
1058,14707,4771,2023-02-13,Loan,170736.05,COMPLETED,TXN-222699862,2026-08-14 11:46:23
1059,3560,8534,2023-08-31,Credit Card,882147.12,COMPLETED,TXN-309246719,2026-08-14 11:46:23
1060,10526,6220,2025-12-03,Loan,1177957.6,COMPLETED,TXN-293608156,2026-08-14 11:46:23
1061,14493,490,2026-06-02,Credit Card,82171.7,PENDING,TXN-340670221,2026-08-14 11:46:23
1062,9953,2488,2026-04-09,Loan,433008.98,COMPLETED,TXN-971026622,2026-08-14 11:46:23
1063,2413,4025,2026-05-22,Debit Card,540696.57,COMPLETED,TXN-702750960,2026-08-14 11:46:23
1064,17542,4714,2025-10-19,Credit Card,1724390.38,COMPLETED,TXN-394909398,2026-08-14 11:46:23
1065,15922,6557,2025-07-15,Bank Transfer,215257.49,FAILED,TXN-517222174,2026-08-14 11:46:23
1066,15630,8205,2023-01-09,Credit Card,2014983.68,PENDING,TXN-829150830,2026-08-14 11:46:23
1067,4814,2749,2025-08-01,Bank Transfer,1340930.98,PENDING,TXN-356054398,2026-08-14 11:46:23
1068,16860,9152,2020-09-17,Credit Card,1084210.08,COMPLETED,TXN-733804274,2026-08-14 11:46:23
1069,11040,3335,2023-08-06,Credit Card,990995.6,FAILED,TXN-243199593,2026-08-14 11:46:23
1070,5623,3214,2024-09-20,Bank Transfer,1323575.01,COMPLETED,TXN-903463257,2026-08-14 11:46:23
1071,11077,780,2025-12-21,Loan,618163.59,COMPLETED,TXN-161649458,2026-08-14 11:46:23
1072,6508,7217,2026-05-16,Loan,1150543.34,COMPLETED,TXN-987983106,2026-08-14 11:46:23
1073,11010,7468,2025-07-31,Bank Transfer,673535.1,COMPLETED,TXN-230891955,2026-08-14 11:46:23
1074,9478,2290,2025-03-30,Credit Card,971605.17,PENDING,TXN-140181606,2026-08-14 11:46:23
1075,10285,6092,2026-07-15,Debit Card,1414228.38,PENDING,TXN-985782187,2026-08-14 11:46:23
1076,2580,4408,2026-04-15,UPI,1136953.97,COMPLETED,TXN-266480996,2026-08-14 11:46:23
1077,7110,443,2024-02-09,Loan,965540.29,FAILED,TXN-818069817,2026-08-14 11:46:23
1078,14132,4301,2022-08-10,Debit Card,1298577.86,COMPLETED,TXN-308963101,2026-08-14 11:46:23
1079,12518,5089,2021-09-27,Loan,2175896.3,COMPLETED,TXN-682006804,2026-08-14 11:46:23
1080,18837,3533,2022-07-27,Debit Card,316516.84,PENDING,TXN-259139066,2026-08-14 11:46:23
1081,1273,7919,2021-12-29,Loan,990232.61,FAILED,TXN-142214277,2026-08-14 11:46:23
1082,9793,5609,2020-10-05,Credit Card,1312205.63,PENDING,TXN-309740854,2026-08-14 11:46:23
1083,337,3191,2023-01-10,Credit Card,636704.69,COMPLETED,TXN-748958710,2026-08-14 11:46:23
1084,3219,4682,2020-02-09,Debit Card,678558.29,COMPLETED,TXN-559294557,2026-08-14 11:46:23
1085,13714,6313,2020-05-25,Debit Card,98372.4,FAILED,TXN-746308327,2026-08-14 11:46:23
1086,14365,8287,2022-04-05,UPI,591033.03,COMPLETED,TXN-790108351,2026-08-14 11:46:23
1087,7258,8399,2025-12-06,Credit Card,401898.76,COMPLETED,TXN-679202233,2026-08-14 11:46:23
1088,16512,9452,2026-04-13,Loan,1059251.75,COMPLETED,TXN-758939080,2026-08-14 11:46:23
1089,15255,7669,2023-02-18,UPI,1110712.0,COMPLETED,TXN-922058301,2026-08-14 11:46:23
1090,17398,2071,2020-10-31,Credit Card,248110.16,COMPLETED,TXN-453387726,2026-08-14 11:46:23
1091,14877,2417,2022-09-11,Bank Transfer,446849.16,COMPLETED,TXN-914432883,2026-08-14 11:46:23
1092,8875,8263,2025-11-08,UPI,483700.09,COMPLETED,TXN-202103092,2026-08-14 11:46:23
1093,4308,7120,2022-05-31,Debit Card,590170.73,COMPLETED,TXN-296357579,2026-08-14 11:46:23
1094,17415,8633,2021-04-29,UPI,415161.28,COMPLETED,TXN-857103020,2026-08-14 11:46:23
1095,3615,5932,2024-05-17,Credit Card,535570.14,PENDING,TXN-967354139,2026-08-14 11:46:23
1096,13042,7224,2022-07-06,UPI,2074237.3,PENDING,TXN-883150503,2026-08-14 11:46:23
1097,17526,8797,2025-09-20,UPI,1016791.09,COMPLETED,TXN-716063099,2026-08-14 11:46:23
1098,8061,6874,2024-02-10,Credit Card,975581.58,PENDING,TXN-911855332,2026-08-14 11:46:23
1099,1797,5622,2022-10-18,Debit Card,319186.35,COMPLETED,TXN-880757142,2026-08-14 11:46:23
1100,8050,2044,2020-04-24,UPI,815304.98,FAILED,TXN-371488061,2026-08-14 11:46:23
1101,394,8487,2025-09-27,Bank Transfer,831076.56,FAILED,TXN-613980710,2026-08-14 11:46:23
1102,18131,9079,2026-07-26,Debit Card,1405531.98,COMPLETED,TXN-515144594,2026-08-14 11:46:23
1103,5691,9832,2023-10-23,UPI,726053.7,COMPLETED,TXN-441971287,2026-08-14 11:46:23
1104,15576,356,2024-11-09,Bank Transfer,636804.94,PENDING,TXN-326667525,2026-08-14 11:46:23
1105,17991,4752,2025-11-29,UPI,150844.23,COMPLETED,TXN-385671243,2026-08-14 11:46:23
1106,8239,6653,2022-07-26,UPI,1373269.25,COMPLETED,TXN-464204160,2026-08-14 11:46:23
1107,10843,2398,2026-05-19,Bank Transfer,1672338.39,COMPLETED,TXN-423724078,2026-08-14 11:46:23
1108,8803,7256,2022-05-17,Bank Transfer,723642.21,FAILED,TXN-624704739,2026-08-14 11:46:23
1109,19102,8207,2020-07-17,Debit Card,1992967.81,FAILED,TXN-862805746,2026-08-14 11:46:23
1110,816,7221,2021-12-28,Bank Transfer,1197325.95,COMPLETED,TXN-684158481,2026-08-14 11:46:23
1111,8858,8099,2024-01-06,UPI,74209.27,COMPLETED,TXN-225598099,2026-08-14 11:46:23
1112,11748,7661,2023-01-17,Debit Card,800580.31,PENDING,TXN-685014784,2026-08-14 11:46:23
1113,16601,9442,2022-01-12,Credit Card,1964996.39,COMPLETED,TXN-862920933,2026-08-14 11:46:23
1114,3397,2579,2025-07-31,Loan,981539.18,COMPLETED,TXN-693680695,2026-08-14 11:46:23
1115,11811,4636,2020-06-05,Credit Card,349006.2,FAILED,TXN-483949741,2026-08-14 11:46:23
1116,19491,2934,2021-09-25,UPI,265571.48,FAILED,TXN-471689210,2026-08-14 11:46:23
1117,3854,2035,2024-02-05,Credit Card,179778.72,COMPLETED,TXN-650778682,2026-08-14 11:46:23
1118,13987,7441,2021-04-02,Debit Card,1503608.39,COMPLETED,TXN-996044971,2026-08-14 11:46:23
1119,1027,4462,2025-10-03,Loan,110075.55,PENDING,TXN-543136675,2026-08-14 11:46:23
1120,10675,4379,2025-04-01,Bank Transfer,473474.92,COMPLETED,TXN-443855472,2026-08-14 11:46:23
1121,18094,3647,2024-10-05,UPI,2159399.54,FAILED,TXN-387178917,2026-08-14 11:46:23
1122,5247,8313,2024-02-07,Debit Card,120384.98,COMPLETED,TXN-459982894,2026-08-14 11:46:23
1123,18727,9718,2025-09-03,Debit Card,569532.55,COMPLETED,TXN-581908068,2026-08-14 11:46:23
1124,5543,5966,2021-11-04,Loan,188899.05,FAILED,TXN-932756312,2026-08-14 11:46:23
1125,11511,5484,2022-08-04,Bank Transfer,1785608.82,COMPLETED,TXN-387361284,2026-08-14 11:46:23
1126,2126,46,2024-01-28,Credit Card,1139739.55,FAILED,TXN-985745815,2026-08-14 11:46:23
1127,19745,2506,2026-07-31,Loan,353303.28,COMPLETED,TXN-102143607,2026-08-14 11:46:23
1128,4632,1548,2022-12-13,Debit Card,1861831.57,COMPLETED,TXN-685135924,2026-08-14 11:46:23
1129,11008,1171,2025-02-10,UPI,1438168.73,PENDING,TXN-954714972,2026-08-14 11:46:23
1130,17676,2285,2023-05-22,Debit Card,132213.91,COMPLETED,TXN-472599535,2026-08-14 11:46:23
1131,5218,5721,2021-07-12,Credit Card,345866.07,COMPLETED,TXN-522087766,2026-08-14 11:46:23
1132,8489,811,2022-09-26,Debit Card,468204.53,COMPLETED,TXN-957642496,2026-08-14 11:46:23
1133,8517,9096,2021-05-24,Debit Card,247042.86,PENDING,TXN-184311974,2026-08-14 11:46:23
1134,6951,3950,2025-03-16,UPI,1304918.63,COMPLETED,TXN-456611100,2026-08-14 11:46:23
1135,1500,9832,2021-02-20,Loan,623062.62,COMPLETED,TXN-924910159,2026-08-14 11:46:23
1136,450,11,2020-07-23,Bank Transfer,593840.14,COMPLETED,TXN-327005329,2026-08-14 11:46:23
1137,18453,6437,2024-12-13,Credit Card,1213385.1,COMPLETED,TXN-659851402,2026-08-14 11:46:23
1138,1374,9580,2025-01-11,Bank Transfer,805066.02,FAILED,TXN-303399083,2026-08-14 11:46:23
1139,19921,2191,2020-10-20,Bank Transfer,378878.98,COMPLETED,TXN-393468021,2026-08-14 11:46:23
1140,15204,2349,2026-01-15,Loan,453547.88,COMPLETED,TXN-683907951,2026-08-14 11:46:23
1141,6282,8705,2024-07-15,Debit Card,781278.2,FAILED,TXN-935353113,2026-08-14 11:46:23
1142,7281,1090,2021-10-19,Credit Card,844607.48,COMPLETED,TXN-153397816,2026-08-14 11:46:23
1143,3822,8578,2021-09-03,Bank Transfer,868047.13,COMPLETED,TXN-391252929,2026-08-14 11:46:23
1144,2350,8302,2026-05-24,Debit Card,846907.67,COMPLETED,TXN-958686055,2026-08-14 11:46:23
1145,3301,6472,2023-07-21,Credit Card,1865994.73,COMPLETED,TXN-971712664,2026-08-14 11:46:23
1146,8229,743,2024-10-09,Loan,1480057.37,FAILED,TXN-607339684,2026-08-14 11:46:23
1147,7423,3482,2021-11-11,Credit Card,1385608.01,COMPLETED,TXN-209072536,2026-08-14 11:46:23
1148,11543,8678,2020-10-08,Loan,1326284.83,COMPLETED,TXN-865987683,2026-08-14 11:46:23
1149,12273,3043,2020-11-01,Loan,313693.14,FAILED,TXN-376284151,2026-08-14 11:46:23
1150,4880,7540,2024-03-08,Credit Card,170102.47,PENDING,TXN-397345584,2026-08-14 11:46:23
1151,6648,8594,2021-05-05,Debit Card,750251.83,FAILED,TXN-595568296,2026-08-14 11:46:23
1152,11246,8847,2021-07-31,Bank Transfer,1375517.79,COMPLETED,TXN-690190883,2026-08-14 11:46:23
1153,16560,1319,2024-06-19,Debit Card,664732.84,COMPLETED,TXN-727386437,2026-08-14 11:46:23
1154,1220,3611,2023-08-27,Credit Card,1022267.63,COMPLETED,TXN-402653774,2026-08-14 11:46:23
1155,14167,7595,2022-09-12,Credit Card,274215.51,PENDING,TXN-858738913,2026-08-14 11:46:23
1156,18238,6094,2020-10-28,Loan,100142.16,COMPLETED,TXN-579668369,2026-08-14 11:46:23
1157,17190,3319,2020-06-10,Credit Card,1068917.51,COMPLETED,TXN-927639841,2026-08-14 11:46:23
1158,5004,2597,2020-06-01,Loan,295613.0,COMPLETED,TXN-716436948,2026-08-14 11:46:23
1159,5718,1839,2025-07-03,Debit Card,1975231.99,COMPLETED,TXN-751842677,2026-08-14 11:46:23
1160,17266,9203,2022-01-27,UPI,484266.12,PENDING,TXN-420571497,2026-08-14 11:46:23
1161,1570,5020,2025-09-11,Debit Card,598150.88,COMPLETED,TXN-383677437,2026-08-14 11:46:23
1162,1013,9938,2022-04-21,Debit Card,1658324.34,FAILED,TXN-869730035,2026-08-14 11:46:23
1163,7271,845,2025-06-22,Bank Transfer,2166229.85,COMPLETED,TXN-194880011,2026-08-14 11:46:23
1164,7146,6537,2026-04-22,Debit Card,562422.85,COMPLETED,TXN-590328113,2026-08-14 11:46:23
1165,1991,6263,2026-06-11,UPI,924627.28,COMPLETED,TXN-899318666,2026-08-14 11:46:23
1166,17010,3629,2026-02-14,Loan,855063.16,FAILED,TXN-932017215,2026-08-14 11:46:23
1167,17263,5387,2026-03-27,Loan,251413.83,PENDING,TXN-705558047,2026-08-14 11:46:23
1168,15808,8647,2024-05-19,Credit Card,382382.81,COMPLETED,TXN-766427779,2026-08-14 11:46:23
1169,8599,4964,2021-03-06,UPI,1486930.22,PENDING,TXN-981114790,2026-08-14 11:46:23
1170,5906,1026,2021-01-15,Credit Card,817526.02,COMPLETED,TXN-983345055,2026-08-14 11:46:23
1171,10559,399,2021-04-28,Credit Card,439091.02,COMPLETED,TXN-714794614,2026-08-14 11:46:23
1172,17211,9668,2021-07-28,Loan,366193.09,PENDING,TXN-868649023,2026-08-14 11:46:23
1173,12519,6617,2022-09-02,Bank Transfer,2009666.03,PENDING,TXN-259210651,2026-08-14 11:46:23
1174,12699,7064,2022-05-06,UPI,645171.29,COMPLETED,TXN-578912627,2026-08-14 11:46:23
1175,1180,1706,2023-06-22,Bank Transfer,418289.65,COMPLETED,TXN-248570534,2026-08-14 11:46:23
1176,4541,195,2022-10-31,Bank Transfer,1014235.16,COMPLETED,TXN-638472213,2026-08-14 11:46:23
1177,7974,3245,2021-06-04,Bank Transfer,1753141.48,COMPLETED,TXN-545647257,2026-08-14 11:46:23
1178,16536,5152,2020-10-23,UPI,1293987.22,COMPLETED,TXN-930023381,2026-08-14 11:46:23
1179,19555,8243,2021-08-16,UPI,1770170.44,COMPLETED,TXN-176798810,2026-08-14 11:46:23
1180,1763,2869,2026-03-30,UPI,201593.03,COMPLETED,TXN-278196573,2026-08-14 11:46:23
1181,8228,3514,2021-07-05,UPI,728037.67,COMPLETED,TXN-108977854,2026-08-14 11:46:23
1182,14885,3841,2025-03-18,Loan,810504.54,COMPLETED,TXN-749299498,2026-08-14 11:46:23
1183,6399,8191,2024-06-19,Credit Card,555599.36,PENDING,TXN-561071083,2026-08-14 11:46:23
1184,12083,3238,2025-08-28,Credit Card,960163.3,PENDING,TXN-612598747,2026-08-14 11:46:23
1185,18800,1316,2021-12-27,Loan,220396.49,COMPLETED,TXN-665701683,2026-08-14 11:46:23
1186,18888,168,2020-05-04,Loan,1452333.69,PENDING,TXN-983488410,2026-08-14 11:46:23
1187,12983,9319,2022-11-29,Credit Card,195590.31,PENDING,TXN-622429450,2026-08-14 11:46:23
1188,18106,9355,2023-11-16,Credit Card,2023076.86,PENDING,TXN-212868694,2026-08-14 11:46:23
1189,13105,9927,2023-09-27,UPI,277287.88,COMPLETED,TXN-622912879,2026-08-14 11:46:23
1190,9743,9999,2020-01-12,Credit Card,1405932.48,COMPLETED,TXN-442304171,2026-08-14 11:46:23
1191,7534,7725,2024-09-21,Loan,630675.75,COMPLETED,TXN-582331319,2026-08-14 11:46:23
1192,19893,79,2025-10-15,Debit Card,920056.73,COMPLETED,TXN-210139540,2026-08-14 11:46:23
1193,19343,8195,2022-04-27,UPI,555097.73,COMPLETED,TXN-213588405,2026-08-14 11:46:23
1194,9586,1666,2021-03-27,Credit Card,378821.48,COMPLETED,TXN-972484291,2026-08-14 11:46:23
1195,7345,9190,2025-11-27,Credit Card,1134711.57,COMPLETED,TXN-431898979,2026-08-14 11:46:23
1196,4263,2750,2026-07-15,UPI,967460.56,COMPLETED,TXN-845119522,2026-08-14 11:46:23
1197,19030,9586,2020-09-28,Bank Transfer,905496.84,COMPLETED,TXN-666567660,2026-08-14 11:46:23
1198,5519,3449,2020-04-19,UPI,92918.37,FAILED,TXN-974281595,2026-08-14 11:46:23
1199,9979,4093,2024-11-27,Loan,966101.54,FAILED,TXN-364509201,2026-08-14 11:46:23
1200,17267,6389,2026-01-07,Debit Card,570704.34,COMPLETED,TXN-206606916,2026-08-14 11:46:23
1201,3400,12,2025-11-04,Loan,690140.98,COMPLETED,TXN-240969995,2026-08-14 11:46:23
1202,2849,7805,2020-05-18,Credit Card,958477.53,COMPLETED,TXN-618979829,2026-08-14 11:46:23
1203,12938,3391,2025-10-04,Debit Card,1958194.36,COMPLETED,TXN-290883272,2026-08-14 11:46:23
1204,8357,4204,2021-07-17,Bank Transfer,851069.14,COMPLETED,TXN-178209610,2026-08-14 11:46:23
1205,9905,3779,2024-11-16,Loan,1343284.1,COMPLETED,TXN-669075125,2026-08-14 11:46:23
1206,12805,8050,2021-02-28,Bank Transfer,205453.19,COMPLETED,TXN-816845381,2026-08-14 11:46:23
1207,14428,6058,2021-04-29,Credit Card,262348.78,COMPLETED,TXN-446953571,2026-08-14 11:46:23
1208,444,4488,2026-02-09,Debit Card,1693301.69,PENDING,TXN-182905723,2026-08-14 11:46:23
1209,8698,4189,2021-04-13,Bank Transfer,1523263.11,COMPLETED,TXN-168633060,2026-08-14 11:46:23
1210,4879,8823,2021-06-28,Credit Card,550927.5,COMPLETED,TXN-179543310,2026-08-14 11:46:23
1211,15854,7958,2023-11-30,Debit Card,545774.4,COMPLETED,TXN-588093355,2026-08-14 11:46:23
1212,7731,9952,2020-08-16,Bank Transfer,375870.8,COMPLETED,TXN-578974925,2026-08-14 11:46:23
1213,16444,8598,2025-03-24,UPI,2076981.86,COMPLETED,TXN-877712480,2026-08-14 11:46:23
1214,11757,1716,2025-04-30,UPI,1241959.12,COMPLETED,TXN-299482917,2026-08-14 11:46:23
1215,4450,2475,2026-06-13,Credit Card,308814.78,COMPLETED,TXN-264899925,2026-08-14 11:46:23
1216,16502,4245,2024-11-22,Debit Card,2209673.39,COMPLETED,TXN-771341756,2026-08-14 11:46:23
1217,15711,2267,2025-11-11,Credit Card,1238667.11,COMPLETED,TXN-463581935,2026-08-14 11:46:23
1218,3541,401,2020-12-26,Bank Transfer,160337.47,FAILED,TXN-779426998,2026-08-14 11:46:23
1219,278,4053,2024-10-23,Credit Card,1058596.05,COMPLETED,TXN-545722167,2026-08-14 11:46:23
1220,2850,3361,2026-05-21,Bank Transfer,1354317.58,COMPLETED,TXN-705908980,2026-08-14 11:46:23
1221,18187,4897,2025-05-18,Credit Card,108188.45,COMPLETED,TXN-162948509,2026-08-14 11:46:23
1222,3386,8217,2020-05-22,UPI,1959049.81,PENDING,TXN-557621853,2026-08-14 11:46:23
1223,5721,8169,2020-06-28,Bank Transfer,297211.0,FAILED,TXN-138954417,2026-08-14 11:46:23
1224,8686,5992,2022-02-21,Bank Transfer,762986.21,COMPLETED,TXN-489678379,2026-08-14 11:46:23
1225,3015,3573,2020-10-28,Debit Card,285058.15,FAILED,TXN-800068346,2026-08-14 11:46:23
1226,10427,6984,2025-03-04,Debit Card,250611.05,COMPLETED,TXN-785416501,2026-08-14 11:46:23
1227,14123,4016,2021-03-29,Loan,1845275.82,COMPLETED,TXN-750994618,2026-08-14 11:46:23
1228,14121,8982,2020-11-29,Debit Card,378984.92,COMPLETED,TXN-259186571,2026-08-14 11:46:23
1229,3561,6309,2023-08-26,Credit Card,1413490.99,FAILED,TXN-263550233,2026-08-14 11:46:23
1230,12731,6811,2026-03-24,Loan,305858.13,COMPLETED,TXN-843181609,2026-08-14 11:46:23
1231,12147,354,2025-04-27,Debit Card,1219688.31,COMPLETED,TXN-264478908,2026-08-14 11:46:23
1232,13979,5030,2022-05-30,Bank Transfer,1733938.53,PENDING,TXN-710939230,2026-08-14 11:46:23
1233,16845,2646,2020-10-14,Loan,319075.4,FAILED,TXN-673439268,2026-08-14 11:46:23
1234,14567,1632,2023-06-01,UPI,902923.64,COMPLETED,TXN-245500650,2026-08-14 11:46:23
1235,16594,1860,2020-09-03,Credit Card,446855.04,COMPLETED,TXN-994140318,2026-08-14 11:46:23
1236,18939,1995,2021-03-24,UPI,249906.45,COMPLETED,TXN-522378922,2026-08-14 11:46:23
1237,19142,5041,2023-09-13,UPI,716615.14,PENDING,TXN-175237319,2026-08-14 11:46:23
1238,3769,1901,2021-12-10,Loan,1739448.85,PENDING,TXN-522954089,2026-08-14 11:46:23
1239,19331,4645,2025-11-12,UPI,1385281.0,COMPLETED,TXN-919661717,2026-08-14 11:46:23
1240,9662,8270,2022-09-19,Bank Transfer,519032.53,FAILED,TXN-862976926,2026-08-14 11:46:23
1241,666,4652,2026-03-29,Debit Card,954663.21,COMPLETED,TXN-691591618,2026-08-14 11:46:23
1242,6025,5053,2025-06-19,UPI,816724.61,COMPLETED,TXN-653872734,2026-08-14 11:46:23
1243,8412,9290,2023-09-08,UPI,275500.22,COMPLETED,TXN-836296967,2026-08-14 11:46:23
1244,15090,8953,2020-01-04,Loan,1267696.43,PENDING,TXN-699212974,2026-08-14 11:46:23
1245,12391,1935,2021-04-05,Loan,111057.12,COMPLETED,TXN-563727617,2026-08-14 11:46:23
1246,12424,2308,2020-01-23,Debit Card,1243840.62,FAILED,TXN-992787066,2026-08-14 11:46:23
1247,15533,3983,2020-01-19,Bank Transfer,1130744.38,PENDING,TXN-714322384,2026-08-14 11:46:23
1248,3530,9604,2022-06-24,UPI,1422649.42,FAILED,TXN-500044400,2026-08-14 11:46:23
1249,12412,8510,2024-09-14,Loan,279270.44,PENDING,TXN-750105432,2026-08-14 11:46:23
1250,15356,4997,2024-01-27,UPI,76832.93,COMPLETED,TXN-536328601,2026-08-14 11:46:23
1251,18143,91,2025-12-27,Bank Transfer,787223.28,FAILED,TXN-511743043,2026-08-14 11:46:23
1252,18964,6692,2022-11-08,Loan,487112.83,COMPLETED,TXN-362448856,2026-08-14 11:46:23
1253,7212,2967,2024-10-31,Bank Transfer,521819.96,COMPLETED,TXN-746080864,2026-08-14 11:46:23
1254,19597,3626,2026-01-14,Bank Transfer,689591.8,COMPLETED,TXN-814574088,2026-08-14 11:46:23
1255,14027,6397,2023-10-11,Loan,657679.08,COMPLETED,TXN-739417721,2026-08-14 11:46:23
1256,15452,1041,2024-08-05,UPI,207917.84,PENDING,TXN-549079126,2026-08-14 11:46:23
1257,19710,2678,2025-12-08,UPI,267293.97,PENDING,TXN-226657594,2026-08-14 11:46:23
1258,19867,77,2026-02-06,UPI,682888.07,COMPLETED,TXN-502939787,2026-08-14 11:46:23
1259,3929,3312,2023-03-05,Loan,334424.65,COMPLETED,TXN-768070374,2026-08-14 11:46:23
1260,14826,2090,2025-08-07,Debit Card,1077057.05,COMPLETED,TXN-926930734,2026-08-14 11:46:23
1261,15276,2778,2022-04-08,Loan,1208002.4,FAILED,TXN-208871720,2026-08-14 11:46:23
1262,17521,1360,2025-11-23,Bank Transfer,838304.74,PENDING,TXN-248740489,2026-08-14 11:46:23
1263,12075,1681,2023-02-19,Bank Transfer,1911688.49,COMPLETED,TXN-586445437,2026-08-14 11:46:23
1264,7557,4716,2021-01-25,Debit Card,2019384.27,PENDING,TXN-693931171,2026-08-14 11:46:23
1265,1262,7232,2021-01-10,Bank Transfer,1254776.77,COMPLETED,TXN-645254624,2026-08-14 11:46:23
